"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error"
3488,1679,"Lake Mendota",77111,"Radiocarbon",3240,55,10070,1380,3160,3320,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon command line:
 Bacon(MENDOTAD, 
            acc.mean  = 15, 
            acc.shape = 0.9,
            mem.strength = 2,
            mem.mean = 0.5,
            thick = 10,
            ask = FALSE,
            suggest = FALSE,
            depths.file = FALSE, 
            hiatus.shape = 0.1,
            hiatus.mean = 0.01,
            hiatus.depths = NA)

Bacon settings file:
0 #d.min
265 #d.max
1 #d.by
0 #depths.file
NA #slump
15 #acc.mean
0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #hiatus.depths
0.01 #hiatus.mean
0.1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,257,-89.41667,43.1,80
3488,1679,"Lake Mendota",77112,"Radiocarbon",6980,85,10070,1380,6900,7060,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon command line:
 Bacon(MENDOTAD, 
            acc.mean  = 15, 
            acc.shape = 0.9,
            mem.strength = 2,
            mem.mean = 0.5,
            thick = 10,
            ask = FALSE,
            suggest = FALSE,
            depths.file = FALSE, 
            hiatus.shape = 0.1,
            hiatus.mean = 0.01,
            hiatus.depths = NA)

Bacon settings file:
0 #d.min
265 #d.max
1 #d.by
0 #depths.file
NA #slump
15 #acc.mean
0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #hiatus.depths
0.01 #hiatus.mean
0.1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,257,-89.41667,43.1,80
3488,1679,"Lake Mendota",77113,"Radiocarbon",8070,165,10070,1380,7980,8160,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon command line:
 Bacon(MENDOTAD, 
            acc.mean  = 15, 
            acc.shape = 0.9,
            mem.strength = 2,
            mem.mean = 0.5,
            thick = 10,
            ask = FALSE,
            suggest = FALSE,
            depths.file = FALSE, 
            hiatus.shape = 0.1,
            hiatus.mean = 0.01,
            hiatus.depths = NA)

Bacon settings file:
0 #d.min
265 #d.max
1 #d.by
0 #depths.file
NA #slump
15 #acc.mean
0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #hiatus.depths
0.01 #hiatus.mean
0.1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,257,-89.41667,43.1,90
3488,1679,"Lake Mendota",77114,"Radiocarbon",10990,265,10070,1380,10890,11090,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon command line:
 Bacon(MENDOTAD, 
            acc.mean  = 15, 
            acc.shape = 0.9,
            mem.strength = 2,
            mem.mean = 0.5,
            thick = 10,
            ask = FALSE,
            suggest = FALSE,
            depths.file = FALSE, 
            hiatus.shape = 0.1,
            hiatus.mean = 0.01,
            hiatus.depths = NA)

Bacon settings file:
0 #d.min
265 #d.max
1 #d.by
0 #depths.file
NA #slump
15 #acc.mean
0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #hiatus.depths
0.01 #hiatus.mean
0.1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,257,-89.41667,43.1,100
3492,1701,"Lake Minnie",8118,"Radiocarbon",3400,405,11580,0,3180,3620,"NAPD 1","Chron uses sediment surface (0 BP), Ambrosia-rise (70 BP), 2 radiocarbon dates, and the Picea decline (10000 BP). Relative to other NW MN sites, the C14 date on the spruce decline is too old.",TRUE,430,-95.01084,-95.00459,220
3492,1701,"Lake Minnie",8119,"Radiocarbon",8140,715,11580,0,7860,8420,"NAPD 1","Chron uses sediment surface (0 BP), Ambrosia-rise (70 BP), 2 radiocarbon dates, and the Picea decline (10000 BP). Relative to other NW MN sites, the C14 date on the spruce decline is too old.",TRUE,430,-95.01084,-95.00459,280
3493,558,"Mohawk Pond",8135,"Radiocarbon",1920,186.5,15780,200,1840,2000,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,80
3493,558,"Mohawk Pond",8136,"Radiocarbon",2820,287.5,15780,200,2740,2900,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,80
3493,558,"Mohawk Pond",8137,"Radiocarbon",3270,352.5,15780,200,3200,3340,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,70
3493,558,"Mohawk Pond",8138,"Radiocarbon",4880,481,15780,200,4800,4960,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,80
3493,558,"Mohawk Pond",8139,"Radiocarbon",5562,582.5,15780,200,5492,5632,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,70
3493,558,"Mohawk Pond",8140,"Radiocarbon",6140,634,15780,200,6050,6230,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,90
3493,558,"Mohawk Pond",8141,"Radiocarbon",7220,722.5,15780,200,7140,7300,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,80
3493,558,"Mohawk Pond",8142,"Radiocarbon",8320,854,15780,200,8220,8420,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,100
3493,558,"Mohawk Pond",8143,"Radiocarbon",8560,922.5,15780,200,8470,8650,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,90
3493,558,"Mohawk Pond",8144,"Radiocarbon",9640,1053.5,15780,200,9540,9740,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,100
3493,558,"Mohawk Pond",8145,"Radiocarbon",9840,1126,15780,200,9740,9940,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,100
3493,558,"Mohawk Pond",8146,"Radiocarbon",12460,1181,15780,200,12350,12570,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,110
3493,558,"Mohawk Pond",8147,"Radiocarbon",13490,1279,15780,200,13190,13790,"NAPD 1","Fit 5th order polynomial to 13 C14 dates, Amb-rise (200 BP), and extrapolated basal date (from bottom 2 C14 dates). Polynomial smooths out apparent C14 plateaus at ca. 10ka. Coefs: 200.0, 2.43088, 0.0457187, -9.4108e-05, 7.59842e-08, -2.07928e-11.",TRUE,360,-73.2945,-73.29087,300
3495,1725,"Muscotah Marsh",8154,"Radiocarbon",9930,775.5,11220,10160,9330,10530,"NAPD 1","Chron uses 2 radiocarbon dates bracketing the section. Date 11340±300 is from Core A.",TRUE,280,-95.51333,39.53,600
3495,1725,"Muscotah Marsh",8155,"Radiocarbon",11340,937.5,11220,10160,10740,11940,"NAPD 1","Chron uses 2 radiocarbon dates bracketing the section. Date 11340±300 is from Core A.",TRUE,280,-95.51333,39.53,600
3497,1741,"Nichols Brook Site",8156,"Radiocarbon",9050,100,12640,9080,8750,9350,"NAPD 1","Chron uses 7 C14 dates. The two dates at 135 cm are averaged (9570±170, Long and Rippeteau, 1974). The moss date (14640±580) is rejected as too old (see Fritz et al. 1987).",TRUE,438,-78.47799,42.54357,300
3497,1741,"Nichols Brook Site",8158,"Radiocarbon",10850,160,12640,9080,10370,11330,"NAPD 1","Chron uses 7 C14 dates. The two dates at 135 cm are averaged (9570±170, Long and Rippeteau, 1974). The moss date (14640±580) is rejected as too old (see Fritz et al. 1987).",TRUE,438,-78.47799,42.54357,480
3497,1741,"Nichols Brook Site",8159,"Radiocarbon",11330,170,12640,9080,10790,11870,"NAPD 1","Chron uses 7 C14 dates. The two dates at 135 cm are averaged (9570±170, Long and Rippeteau, 1974). The moss date (14640±580) is rejected as too old (see Fritz et al. 1987).",TRUE,438,-78.47799,42.54357,540
3497,1741,"Nichols Brook Site",8160,"Radiocarbon",11720,200,12640,9080,10940,12500,"NAPD 1","Chron uses 7 C14 dates. The two dates at 135 cm are averaged (9570±170, Long and Rippeteau, 1974). The moss date (14640±580) is rejected as too old (see Fritz et al. 1987).",TRUE,438,-78.47799,42.54357,780
3497,1741,"Nichols Brook Site",8161,"Radiocarbon",12320,285,12640,9080,11840,12800,"NAPD 1","Chron uses 7 C14 dates. The two dates at 135 cm are averaged (9570±170, Long and Rippeteau, 1974). The moss date (14640±580) is rejected as too old (see Fritz et al. 1987).",TRUE,438,-78.47799,42.54357,480
3500,1803,"Patschke Bog",8171,"Radiocarbon",1590,35,17360,190,1470,1710,"NAPD 1","Chron uses 4 radiocarbon dates plus surface (-37 BP).",TRUE,142,-97.11667,30.36667,120
3500,1803,"Patschke Bog",8172,"Radiocarbon",10090,190,17360,190,9830,10350,"NAPD 1","Chron uses 4 radiocarbon dates plus surface (-37 BP).",TRUE,142,-97.11667,30.36667,260
3500,1803,"Patschke Bog",8173,"Radiocarbon",13470,274.5,17360,190,13130,13810,"NAPD 1","Chron uses 4 radiocarbon dates plus surface (-37 BP).",TRUE,142,-97.11667,30.36667,340
3500,1803,"Patschke Bog",8174,"Radiocarbon",17280,462,17360,190,16740,17820,"NAPD 1","Chron uses 4 radiocarbon dates plus surface (-37 BP).",TRUE,142,-97.11667,30.36667,540
3501,1812,"Pittsburg Basin",8175,"Radiocarbon",21370,200,39600,21120,19750,22990,"NAPD 1","Chron uses 5 finite radiocarbon dates. Reliable chronology exists for sections 197-237 cm (ca. 21,100-24360 BP) and 247-290 cm (ca. 34740-39600 BP). An apparent hiatus exists between samples 237 cm and 247 cm.",TRUE,162,-89.19354,-89.18614,1620
3501,1812,"Pittsburg Basin",8176,"Radiocarbon",24200,235,39600,21120,22600,25800,"NAPD 1","Chron uses 5 finite radiocarbon dates. Reliable chronology exists for sections 197-237 cm (ca. 21,100-24360 BP) and 247-290 cm (ca. 34740-39600 BP). An apparent hiatus exists between samples 237 cm and 247 cm.",TRUE,162,-89.19354,-89.18614,1600
3501,1812,"Pittsburg Basin",8177,"Radiocarbon",34000,240,39600,21120,31600,36400,"NAPD 1","Chron uses 5 finite radiocarbon dates. Reliable chronology exists for sections 197-237 cm (ca. 21,100-24360 BP) and 247-290 cm (ca. 34740-39600 BP). An apparent hiatus exists between samples 237 cm and 247 cm.",TRUE,162,-89.19354,-89.18614,2400
3501,1812,"Pittsburg Basin",8178,"Radiocarbon",37200,270,39600,21120,35400,39000,"NAPD 1","Chron uses 5 finite radiocarbon dates. Reliable chronology exists for sections 197-237 cm (ca. 21,100-24360 BP) and 247-290 cm (ca. 34740-39600 BP). An apparent hiatus exists between samples 237 cm and 247 cm.",TRUE,162,-89.19354,-89.18614,1800
3501,1812,"Pittsburg Basin",8179,"Radiocarbon",38100,277.5,39600,21120,36100,40100,"NAPD 1","Chron uses 5 finite radiocarbon dates. Reliable chronology exists for sections 197-237 cm (ca. 21,100-24360 BP) and 247-290 cm (ca. 34740-39600 BP). An apparent hiatus exists between samples 237 cm and 247 cm.",TRUE,162,-89.19354,-89.18614,2000
352,344,"Cedar Bog",1087,"Radiocarbon",4150,406.5,11060,-10,3910,4390,"NAPD 1","Chron uses top, Ambrosia-rise, 2 radiocarbon dates, and pollen stratigraphic date of 10,000 BP for Picea decline based on regional pollen stratigraphy.",TRUE,NA,-93.19722,45.41111,240
352,344,"Cedar Bog",1088,"Radiocarbon",7880,945,11060,-10,7640,8120,"NAPD 1","Chron uses top, Ambrosia-rise, 2 radiocarbon dates, and pollen stratigraphic date of 10,000 BP for Picea decline based on regional pollen stratigraphy.",TRUE,NA,-93.19722,45.41111,240
3542,1813,"Pickerel Lake",8192,"Radiocarbon",10670,947.5,11140,0,10530,10810,"NAPD 1","Chron uses top, European settlement horizon, and one basal C14 date on wood, and 2 pollen stratigraphc dates based on core 65-B; cores correlated by pollen stratigraphy (see Haworth 1972).",TRUE,395,-97.29067,-97.26299,140
3558,1814,"Pogonia Bog Pond",8216,"Radiocarbon",11190,1877.5,11120,-30,10970,11410,"NAPD 1","Chron uses top, and 7 C14 dates. C14 dates (except basal date on wood) adjusted by -200 yrs to account for old carbon, based on C14 date of 300±70 on Ambrosia-rise, which should date to AD 1850 (100 BP).",TRUE,292,-93.63376,-93.62724,220
3559,1902,"Portage Marsh",8217,"Radiocarbon",1055,33,2730,80,975,1135,"Singer et al. 1996","Chron uses two C14 dates.",TRUE,189,-87.2225,41.57611,80
3559,1902,"Portage Marsh",8218,"Radiocarbon",2810,93,2730,80,2690,2930,"Singer et al. 1996","Chron uses two C14 dates.",TRUE,189,-87.2225,41.57611,120
3560,1906,"Potato Lake",8224,"Radiocarbon",3300,77.5,10940,1310,3120,3480,"NAPD 1","Chron uses 1 radiocarbon date from Core 1, 3 radiocarbon dates from Core 2, and a sediment stratigraphic date for the base of the core based on the ages of Core 2.",TRUE,2205,-111.34528,34.46222,180
3561,1906,"Potato Lake",8233,"Radiocarbon",1430,27.5,35280,1380,1270,1590,"Anderson 1997","Chron uses 5 radiocarbon dates and 1 averaged radiocarbon date from Anderson's Core 2 and 1 date (A-513, 14,400±300) from Whiteside's (1965) core (see Anderson 1993). Inverted dates Beta-28325 (22420±160) and Beta-29344 (21180±480) are averaged (CALIB 3).",TRUE,2205,-111.34528,34.46222,160
3561,1906,"Potato Lake",8234,"Radiocarbon",1860,53.75,35280,1380,1680,2040,"Anderson 1997","Chron uses 5 radiocarbon dates and 1 averaged radiocarbon date from Anderson's Core 2 and 1 date (A-513, 14,400±300) from Whiteside's (1965) core (see Anderson 1993). Inverted dates Beta-28325 (22420±160) and Beta-29344 (21180±480) are averaged (CALIB 3).",TRUE,2205,-111.34528,34.46222,180
3561,1906,"Potato Lake",8235,"Radiocarbon",2890,73.75,35280,1380,2750,3030,"Anderson 1997","Chron uses 5 radiocarbon dates and 1 averaged radiocarbon date from Anderson's Core 2 and 1 date (A-513, 14,400±300) from Whiteside's (1965) core (see Anderson 1993). Inverted dates Beta-28325 (22420±160) and Beta-29344 (21180±480) are averaged (CALIB 3).",TRUE,2205,-111.34528,34.46222,140
3561,1906,"Potato Lake",8236,"Radiocarbon",9890,92.5,35280,1380,9410,10370,"Anderson 1997","Chron uses 5 radiocarbon dates and 1 averaged radiocarbon date from Anderson's Core 2 and 1 date (A-513, 14,400±300) from Whiteside's (1965) core (see Anderson 1993). Inverted dates Beta-28325 (22420±160) and Beta-29344 (21180±480) are averaged (CALIB 3).",TRUE,2205,-111.34528,34.46222,480
3561,1906,"Potato Lake",8239,"Radiocarbon",34850,912.5,35280,1380,33050,36750,"Anderson 1997","Chron uses 5 radiocarbon dates and 1 averaged radiocarbon date from Anderson's Core 2 and 1 date (A-513, 14,400±300) from Whiteside's (1965) core (see Anderson 1993). Inverted dates Beta-28325 (22420±160) and Beta-29344 (21180±480) are averaged (CALIB 3).",TRUE,2205,-111.34528,34.46222,1850
3565,1877,"Saint-Raymond",8312,"Radiocarbon",3550,277.5,7970,130,3430,3670,"NAPD 1",NA,TRUE,160,-71.80778,46.89194,120
3565,1877,"Saint-Raymond",8313,"Radiocarbon",7970,555,7970,130,7830,8110,"NAPD 1",NA,TRUE,160,-71.80778,46.89194,140
3582,751,"Rockyhock Bay",8319,"Radiocarbon",7440,152,26000,0,7200,7680,"COHMAP chron 4","6 C-14 dates from Indiana Univ. Ragweed rise at 25 cm. Peat starts at 210 cm. Deleted 5.8 k date at 209 cm. Eliminates a reversal. Age bounds for application of the model: top = 0; bottom = 26000.",TRUE,6,-76.68333,36.16667,240
3582,751,"Rockyhock Bay",8320,"Radiocarbon",11300,252,26000,0,10830,11770,"COHMAP chron 4","6 C-14 dates from Indiana Univ. Ragweed rise at 25 cm. Peat starts at 210 cm. Deleted 5.8 k date at 209 cm. Eliminates a reversal. Age bounds for application of the model: top = 0; bottom = 26000.",TRUE,6,-76.68333,36.16667,470
3582,751,"Rockyhock Bay",8321,"Radiocarbon",13100,322,26000,0,12630,13570,"COHMAP chron 4","6 C-14 dates from Indiana Univ. Ragweed rise at 25 cm. Peat starts at 210 cm. Deleted 5.8 k date at 209 cm. Eliminates a reversal. Age bounds for application of the model: top = 0; bottom = 26000.",TRUE,6,-76.68333,36.16667,470
3582,751,"Rockyhock Bay",8322,"Radiocarbon",16600,354,26000,0,15400,17800,"COHMAP chron 4","6 C-14 dates from Indiana Univ. Ragweed rise at 25 cm. Peat starts at 210 cm. Deleted 5.8 k date at 209 cm. Eliminates a reversal. Age bounds for application of the model: top = 0; bottom = 26000.",TRUE,6,-76.68333,36.16667,1200
3582,751,"Rockyhock Bay",8323,"Radiocarbon",18100,379,26000,0,17330,18870,"COHMAP chron 4","6 C-14 dates from Indiana Univ. Ragweed rise at 25 cm. Peat starts at 210 cm. Deleted 5.8 k date at 209 cm. Eliminates a reversal. Age bounds for application of the model: top = 0; bottom = 26000.",TRUE,6,-76.68333,36.16667,770
3582,751,"Rockyhock Bay",8324,"Radiocarbon",27700,429,26000,0,25100,30300,"COHMAP chron 4","6 C-14 dates from Indiana Univ. Ragweed rise at 25 cm. Peat starts at 210 cm. Deleted 5.8 k date at 209 cm. Eliminates a reversal. Age bounds for application of the model: top = 0; bottom = 26000.",TRUE,6,-76.68333,36.16667,2600
3583,2211,"Rosebud",8325,"Radiocarbon",12580,555,12630,12570,12260,12900,"NAPD 1","Linear interpolation between 2 C14 dates. Ages extrapolated above and below dates.",TRUE,NA,-101.09078,43.00035,320
3583,2211,"Rosebud",8326,"Radiocarbon",12630,602.5,12630,12570,12310,12950,"NAPD 1","Linear interpolation between 2 C14 dates. Ages extrapolated above and below dates.",TRUE,NA,-101.09078,43.00035,320
